idx,set_id,video_id,ped_id,label,anchor_frame,n_frames_annotated_in_window,n_crossing_in_window,anchor_is_crossing,window_has_leakage,crossing_onset_frame,anchor_minus_onset,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
699,set03,video_0016,3_16_916,1,15739,16,16,True,True,15557.0,182.0,920.0599975585938,294.44000244140625,217.23999786376953,33825.264425366186
700,set03,video_0016,3_16_915,1,15611,16,16,True,True,15338.0,273.0,859.3400268554688,186.11004638671875,70.79999923706055,10317.940006142948
701,set03,video_0017,3_17_950,0,2335,16,0,False,False,,,910.5800170898438,240.54998779296875,1471.5449829101562,17576.974687866867
702,set03,video_0017,3_17_951,0,2380,16,0,False,False,,,962.72998046875,309.65997314453125,1285.7900390625,28420.601407274604
703,set03,video_0017,3_17_952,0,2622,16,0,False,False,,,892.2000122070312,191.32000732421875,1222.1649780273438,12900.718369849026
704,set03,video_0017,3_17_955,0,3641,16,0,False,False,,,866.9000244140625,167.59002685546875,1215.3250122070312,7506.343391574919
705,set03,video_0017,3_17_956,0,5036,16,0,False,False,,,832.760009765625,100.6400146484375,1269.7749633789062,2555.2514461427927
706,set03,video_0017,3_17_957,0,5038,16,0,False,False,,,836.030029296875,115.9100341796875,1265.344970703125,3251.282118409872
707,set03,video_0017,3_17_959,0,5256,16,0,False,False,,,799.52001953125,95.8900146484375,488.54998779296875,2786.5635915771127
708,set03,video_0017,3_17_967,0,13117,16,0,False,False,,,818.7999877929688,99.82000732421875,416.5749969482422,3995.7947713378817
709,set03,video_0017,3_17_961,1,9753,16,5,False,True,9603.0,150.0,898.1199951171875,212.92999267578125,1222.405029296875,24552.969931811094
710,set03,video_0017,3_17_963,1,9347,16,0,False,False,9697.0,-350.0,720.9000244140625,55.75,1823.2149658203125,1072.0714111328125
711,set03,video_0017,3_17_963,1,9744,16,16,True,True,9697.0,47.0,932.280029296875,275.34002685546875,654.6900024414062,41135.806734375656
712,set03,video_0017,3_17_966,1,11200,16,16,True,True,11075.0,125.0,998.8200073242188,316.04998779296875,476.4199981689453,41086.48876800574
713,set03,video_0017,3_17_968,0,12662,16,0,False,False,,,802.510009765625,85.1600341796875,598.2250061035156,2296.768824659288
714,set03,video_0018,3_18_969,1,9915,16,16,True,True,9601.0,314.0,885.0900268554688,267.11004638671875,107.29999732971191,27490.964466084028
715,set03,video_0018,3_18_970,1,10028,16,16,True,True,9739.0,289.0,890.8200073242188,270.67999267578125,96.11500358581543,23465.25025846553
716,set03,video_0018,3_18_980,0,15455,16,0,False,False,,,810.969970703125,89.18994140625,1300.5250244140625,2139.665823340416
717,set03,video_0018,3_18_981,0,16051,16,0,False,False,,,802.6400146484375,79.010009765625,550.2850036621094,1697.929160669446
718,set03,video_0018,3_18_983,0,16044,16,0,False,False,,,800.3900146484375,77.239990234375,520.6749877929688,1825.181346386671
719,set03,video_0018,3_18_984,0,16047,16,0,False,False,,,802.3099975585938,72.83001708984375,528.9200134277344,1723.156248461455
720,set03,video_0018,3_18_985,0,16062,16,0,False,False,,,824.1400146484375,92.5400390625,1229.3550415039062,1885.0401438474655
721,set03,video_0018,3_18_987,0,17848,16,0,False,False,,,842.77001953125,99.08001708984375,1244.6500244140625,3644.165931299329
722,set03,video_0018,3_18_974,0,13395,16,0,False,False,,,811.5499877929688,134.7099609375,245.89500427246094,4778.162478893995
723,set03,video_0018,3_18_974,0,14625,16,0,False,False,,,791.6599731445312,89.25994873046875,327.8400115966797,2524.271241137758
724,set03,video_0018,3_18_975,0,14661,16,0,False,False,,,782.9600219726562,121.84002685546875,104.09499740600586,5674.090013476554
725,set03,video_0018,3_18_976,0,14630,16,0,False,False,,,788.1400146484375,93.10003662109375,291.89500427246094,1870.3793947752565
726,set03,video_0018,3_18_977,0,14709,16,0,False,False,,,819.1900024414062,78.69000244140625,845.6399841308594,2121.4841948486865
727,set03,video_0018,3_18_978,0,15103,16,0,False,False,,,831.1400146484375,99.3800048828125,1214.7100219726562,3842.034385547042
728,set03,video_0018,3_18_982,0,16053,16,0,False,False,,,798.739990234375,80.3699951171875,551.0799865722656,1453.0908852294087
729,set03,video_0018,3_18_986,0,17851,16,0,False,False,,,849.2000122070312,113.96002197265625,1227.2850341796875,3900.8493263423443
730,set03,video_0018,3_18_972,0,12592,16,0,False,False,,,823.1199951171875,100.54998779296875,1345.3300170898438,3780.6770861819386
731,set03,video_0018,3_18_973,0,12638,16,0,False,False,,,803.3499755859375,69.69000244140625,534.0350036621094,1172.8839320801198
732,set03,video_0019,3_19_988,0,1409,16,0,False,False,,,840.9500122070312,125.0400390625,1223.60498046875,7118.520876169205
733,set03,video_0019,3_19_990,0,1436,16,0,False,False,,,818.4500122070312,81.30999755859375,407.0800018310547,2161.2186432983726
734,set03,video_0019,3_19_991,0,1429,16,0,False,False,,,815.6599731445312,76.5899658203125,408.63999938964844,1418.445325549692
735,set03,video_0019,3_19_992,0,1434,16,0,False,False,,,815.9000244140625,73.72003173828125,398.67999267578125,1303.3696211911738
736,set03,video_0019,3_19_994,0,7973,16,0,False,False,,,997.530029296875,440.83001708984375,213.4449920654297,54676.14648153074
737,set03,video_0019,3_19_996,1,8085,16,16,True,True,7968.0,117.0,849.47998046875,195.449951171875,313.1650085449219,13691.266693726182
738,set03,video_0019,3_19_995,1,7579,16,0,False,False,7459.0,120.0,853.5399780273438,191.0799560546875,1549.3399658203125,10184.570987790823
739,set03,video_0019,3_19_1000,0,11007,16,0,False,False,,,845.22998046875,131.010009765625,937.9349975585938,5021.6079170405865
740,set03,video_0019,3_19_1001,0,11010,16,0,False,False,,,845.02001953125,145.35003662109375,972.760009765625,6779.12783715874
741,set04,video_0001,4_1_1004,0,3471,16,0,False,False,,,786.7999877929688,76.57000732421875,1266.0650024414062,1518.3798803463578
742,set04,video_0001,4_1_1005,0,3884,16,0,False,False,,,790.9600219726562,87.1400146484375,1312.3500366210938,1772.4249195307493
743,set04,video_0001,4_1_1007,0,3885,16,0,False,False,,,800.02001953125,82.0400390625,1271.7849731445312,2411.1579498052597
744,set04,video_0001,4_1_1010,0,5470,16,0,False,False,,,829.3599853515625,106.77996826171875,1370.2649536132812,3005.8587135002017
745,set04,video_0001,4_1_1011,0,7240,16,0,False,False,,,831.7999877929688,152.64996337890625,1540.6000366210938,7998.861807860434
746,set04,video_0001,4_1_1012,0,7245,16,0,False,False,,,835.1199951171875,157.45001220703125,1537.7850341796875,8179.520446166396
747,set04,video_0001,4_1_1018,0,9502,16,0,False,False,,,820.260009765625,98.4100341796875,1340.125,3242.605821043253
748,set04,video_0001,4_1_1019,0,9504,16,0,False,False,,,819.7999877929688,105.41998291015625,1330.1599731445312,3550.550686620176
749,set04,video_0001,4_1_1024,0,10316,16,0,False,False,,,796.02001953125,85.92999267578125,809.8349914550781,2327.845809277147
750,set04,video_0001,4_1_1028,1,14284,16,16,True,True,14060.0,224.0,949.6400146484375,303.67999267578125,326.63499450683594,42785.46934895031
751,set04,video_0001,4_1_1029,0,14845,16,0,False,False,,,864.9000244140625,159.59002685546875,1396.125,13780.614403933287
752,set04,video_0001,4_1_1030,0,14828,16,0,False,False,,,853.6799926757812,153.3699951171875,1367.9749755859375,11620.847525537014
753,set04,video_0001,4_1_1044,0,14812,16,0,False,False,,,753.469970703125,115.25,53.44500160217285,3274.2524824142456
754,set04,video_0001,4_1_1006,0,3882,16,0,False,False,,,793.4199829101562,79.489990234375,1285.0750122070312,1759.1138720214367
755,set04,video_0001,4_1_1008,0,3889,16,0,False,False,,,799.760009765625,87.95001220703125,1283.2750244140625,2171.480648070574
756,set04,video_0001,4_1_1009,0,5475,16,0,False,False,,,834.2000122070312,109.04998779296875,1314.9949951171875,3412.1783778071404
757,set04,video_0001,4_1_1013,0,7267,16,0,False,False,,,830.239990234375,138.969970703125,1530.0549926757812,6093.829822510481
758,set04,video_0001,4_1_1014,0,7386,16,0,False,False,,,849.8200073242188,119.84002685546875,1391.8899536132812,4810.380433447659
759,set04,video_0001,4_1_1015,0,7388,16,0,False,False,,,843.2999877929688,92.76995849609375,1402.0999755859375,2690.3287963867188
760,set04,video_0001,4_1_1016,0,7374,16,0,False,False,,,839.1799926757812,137.010009765625,1556.0399780273438,7590.3578859865665
761,set04,video_0001,4_1_1017,0,9495,16,0,False,False,,,822.4099731445312,97.02996826171875,1403.6649780273438,4578.850361399353
762,set04,video_0001,4_1_1020,0,10093,16,0,False,False,,,790.780029296875,72.9200439453125,1285.0899658203125,1588.2006934583187
763,set04,video_0001,4_1_1021,0,10130,16,0,False,False,,,785.4000244140625,70.11004638671875,1295.89501953125,1616.039992555976
764,set04,video_0001,4_1_1023,0,10307,16,0,False,False,,,800.7000122070312,91.97003173828125,821.5500183105469,2786.6908389888704
765,set04,video_0001,4_1_1031,0,5468,16,0,False,False,,,830.0,121.3699951171875,1376.8350219726562,3773.3889998048544
766,set04,video_0001,4_1_1027,1,14209,16,16,True,True,13826.0,383.0,871.989990234375,214.6400146484375,103.77000045776367,14586.93519899901
767,set04,video_0001,4_1_1032,0,15026,16,0,False,False,,,957.47998046875,285.239990234375,1772.0900268554688,32979.44627812505
768,set04,video_0001,4_1_1034,0,14992,16,0,False,False,,,925.3099975585938,280.15997314453125,1840.4199829101562,20535.705511964858
769,set04,video_0001,4_1_1026,1,13906,16,16,True,True,13492.0,414.0,831.1599731445312,172.54998779296875,105.46999740600586,10173.547122299206
770,set04,video_0001,4_1_1033,0,15071,16,0,False,False,,,958.9600219726562,334.6500244140625,1726.2999877929688,29663.383066162467
771,set04,video_0001,4_1_1036,0,14986,16,0,False,False,,,887.2000122070312,243.05999755859375,1867.375,14338.106882348657
772,set04,video_0001,4_1_1037,0,15122,16,0,False,False,,,1016.9000244140625,398.530029296875,1718.8500366210938,44196.98997876048
773,set04,video_0001,4_1_1038,0,15046,16,0,False,False,,,973.5,249.84002685546875,1764.7550048828125,18485.66114719212
774,set04,video_0001,4_1_1022,0,10145,16,0,False,False,,,801.4199829101562,84.41998291015625,770.6300048828125,4080.8590884283185
775,set04,video_0002,4_2_1051,0,1497,16,0,False,False,,,824.0599975585938,126.469970703125,1315.6600341796875,5665.860862791538
776,set04,video_0002,4_2_1059,1,2818,16,15,False,True,2528.0,290.0,930.4000244140625,300.94000244140625,353.1800079345703,30346.788744116202
777,set04,video_0002,4_2_1060,1,2850,16,16,True,True,2626.0,224.0,960.0999755859375,291.5,738.489990234375,28666.100036621094
778,set04,video_0002,4_2_1062,1,2809,16,16,True,True,2567.0,242.0,953.280029296875,317.760009765625,291.1000061035156,35849.686629101634
779,set04,video_0002,4_2_1070,0,3995,16,0,False,False,,,817.5,124.77001953125,531.7350158691406,4732.525926977396
780,set04,video_0002,4_2_1078,0,9820,16,0,False,False,,,891.5800170898438,192.75,1374.875,10765.106323242188
781,set04,video_0002,4_2_1079,0,9831,16,0,False,False,,,892.4400024414062,173.489990234375,621.8900146484375,10024.256718456745
782,set04,video_0002,4_2_1080,0,9824,16,0,False,False,,,871.5,167.66998291015625,521.8500061035156,9942.827939819545
783,set04,video_0002,4_2_1081,1,10969,16,16,True,True,10788.0,181.0,954.6300048828125,322.58001708984375,103.31999588012695,41593.465730023105
784,set04,video_0002,4_2_1084,1,11984,16,0,False,False,11715.0,269.0,815.5599975585938,232.5999755859375,1803.14501953125,19359.291425049305
785,set04,video_0002,4_2_1086,1,12140,16,0,False,False,11821.0,319.0,840.6199951171875,254.760009765625,1776.699951171875,21460.98073476553
786,set04,video_0002,4_2_1087,1,12183,16,16,True,True,12102.0,81.0,985.1799926757812,305.3399658203125,547.5749969482422,45327.712335083634
787,set04,video_0002,4_2_1088,1,12216,16,0,False,False,12386.0,-170.0,871.6599731445312,248.17999267578125,1684.655029296875,16948.221394360065
788,set04,video_0002,4_2_1088,1,12481,16,16,True,True,12386.0,95.0,983.8699951171875,299.3599853515625,881.4150085449219,33848.63573627919
789,set04,video_0002,4_2_1089,1,12203,16,0,False,False,12366.0,-163.0,829.0999755859375,225.2099609375,1742.7149658203125,16208.3542907238
790,set04,video_0002,4_2_1089,1,12484,16,16,True,True,12366.0,118.0,966.6199951171875,274.82000732421875,916.5549926757812,32244.619382299483
791,set04,video_0002,4_2_1090,0,12665,16,0,False,False,,,796.3800048828125,114.42999267578125,651.0399780273438,5579.607560351491
792,set04,video_0002,4_2_1091,0,12733,16,0,False,False,,,830.0999755859375,130.6300048828125,1214.3099975585938,8603.29020805657
793,set04,video_0002,4_2_1093,1,12965,16,16,True,True,12799.0,166.0,925.1599731445312,223.62994384765625,1017.2550048828125,21372.3290207237
794,set04,video_0002,4_2_1094,1,12967,16,16,True,True,12825.0,142.0,940.3499755859375,245.2099609375,1123.3500366210938,21549.052564501762
795,set04,video_0002,4_2_1097,1,13338,16,16,True,True,13243.0,95.0,910.2999877929688,228.5999755859375,706.5650024414062,21184.369783446193
796,set04,video_0002,4_2_1098,1,13342,16,16,True,True,13257.0,85.0,906.8599853515625,224.64996337890625,754.3200073242188,17495.740244872868
797,set04,video_0002,4_2_1099,1,13477,16,16,True,True,13298.0,179.0,859.5,156.42999267578125,694.6950073242188,12672.395234301686
798,set04,video_0002,4_2_1100,1,13481,16,16,True,True,13329.0,152.0,865.0599975585938,169.33001708984375,741.2749938964844,14069.6356674321
799,set04,video_0002,4_2_1101,1,13473,16,16,True,True,13408.0,65.0,907.1199951171875,221.22998046875,1031.3800354003906,25016.68997219205
800,set04,video_0002,4_2_1102,1,13650,16,16,True,True,13524.0,126.0,868.2999877929688,197.28997802734375,667.9650268554688,15362.969625659287
801,set04,video_0002,4_2_1103,1,13659,16,16,True,True,13555.0,104.0,883.0599975585938,198.1099853515625,693.9249877929688,19713.92657700181
802,set04,video_0002,4_2_1120,1,15486,16,16,True,True,15387.0,99.0,981.5999755859375,352.8800048828125,523.4199829101562,64435.88027636707
803,set04,video_0002,4_2_1121,1,15490,16,16,True,True,15376.0,114.0,951.3599853515625,289.65997314453125,509.37001037597656,31764.1137157958
804,set04,video_0002,4_2_1061,1,2857,16,16,True,True,2639.0,218.0,963.760009765625,274.1600341796875,773.97998046875,35607.906577929854
805,set04,video_0002,4_2_1067,1,3697,16,16,True,True,3527.0,170.0,1055.260009765625,404.1500244140625,446.87998962402344,61608.61837469414
806,set04,video_0002,4_2_1082,1,10995,16,5,False,True,10790.0,205.0,907.5499877929688,246.72998046875,88.39499855041504,19237.535937132314
807,set04,video_0002,4_2_1083,1,11356,16,16,True,True,11202.0,154.0,905.4600219726562,265.4200439453125,145.35499954223633,25398.042628130876
808,set04,video_0002,4_2_1092,1,13006,16,0,False,False,12763.0,243.0,881.4600219726562,223.4000244140625,1803.5449829101562,15734.07571850717
809,set04,video_0002,4_2_1096,1,12972,16,16,True,True,12849.0,123.0,935.52001953125,244.6400146484375,1172.9949951171875,23135.622908741236
810,set04,video_0003,4_3_1122,0,463,16,0,False,False,,,862.0800170898438,162.9100341796875,681.375,7286.962647020817
811,set04,video_0003,4_3_1123,1,1107,16,13,False,True,937.0,170.0,933.5,274.55999755859375,451.22499084472656,41324.019534887746
812,set04,video_0003,4_3_1126,0,1549,16,0,False,False,,,910.02001953125,216.8900146484375,671.8899841308594,14327.753838159144
813,set04,video_0003,4_3_1147,0,12678,16,0,False,False,,,828.8800048828125,119.1600341796875,504.5199890136719,5753.042668260634
814,set04,video_0003,4_3_1128,0,1973,16,0,False,False,,,940.2999877929688,287.2099609375,1419.4500122070312,31851.591679930687
815,set04,video_0003,4_3_1141,0,5855,16,0,False,False,,,937.1099853515625,395.219970703125,147.05999755859375,53378.408278271556
816,set04,video_0003,4_3_1142,0,5861,16,0,False,False,,,929.5999755859375,372.0999755859375,219.08499908447266,45630.61614520289
817,set04,video_0003,4_3_1149,0,12687,16,0,False,False,,,848.7999877929688,156.5899658203125,551.8949890136719,8426.105678491294
818,set04,video_0003,4_3_1151,0,13028,16,0,False,False,,,832.260009765625,149.95001220703125,1241.2449951171875,7070.128432005644
819,set04,video_0003,4_3_1152,0,13451,16,0,False,False,,,902.4000244140625,209.07000732421875,1216.9650268554688,11990.15981579572
820,set04,video_0003,4_3_1154,1,14437,16,0,False,False,14122.0,315.0,868.7000122070312,160.96002197265625,1274.8350219726562,8181.590843431652
821,set04,video_0003,4_3_1158,0,14606,16,0,False,False,,,870.0399780273438,200.19000244140625,652.9199829101562,14541.804709814489
822,set04,video_0003,4_3_1160,0,15022,16,0,False,False,,,966.7000122070312,299.20001220703125,1475.155029296875,25973.570590943098
823,set04,video_0003,4_3_1161,0,15045,16,0,False,False,,,892.6599731445312,277.1099853515625,505.4750061035156,23191.335350610316
824,set04,video_0003,4_3_1166,0,15910,16,0,False,False,,,872.7000122070312,253.23004150390625,1401.5449829101562,19769.65573898703
825,set04,video_0004,4_4_1200,0,13520,16,0,False,False,,,815.0399780273438,97.50994873046875,1115.5050048828125,2506.9769728779793
826,set04,video_0004,4_4_1202,0,15603,16,0,False,False,,,875.1799926757812,188.02996826171875,1428.8099975585938,11420.961388863623
827,set04,video_0004,4_4_1169,1,652,16,16,True,True,549.0,103.0,989.7999877929688,348.44000244140625,1631.239990234375,38509.59587529302
828,set04,video_0004,4_4_1167,1,616,16,16,True,True,531.0,85.0,1050.5799560546875,405.7999267578125,1367.5250244140625,68884.53756713867
829,set04,video_0004,4_4_1168,1,624,16,16,True,True,535.0,89.0,1029.72998046875,370.489990234375,1448.8250122070312,55177.09414497018
830,set04,video_0004,4_4_1170,0,717,16,0,False,False,,,920.5999755859375,225.9599609375,1004.64501953125,17514.15877890587
831,set04,video_0004,4_4_1173,0,1740,16,0,False,False,,,869.5599975585938,177.95001220703125,1281.3800048828125,12442.250951170921
832,set04,video_0004,4_4_1174,0,2187,16,0,False,False,,,872.8599853515625,205.3800048828125,408.9700012207031,14060.319647021592
833,set04,video_0004,4_4_1176,0,2189,16,0,False,False,,,904.780029296875,210.85003662109375,1357.1700439453125,16281.833650633693
834,set04,video_0004,4_4_1179,1,4163,16,16,True,True,3998.0,165.0,1044.7900390625,420.35003662109375,381.36000061035156,56764.07253717072
835,set04,video_0004,4_4_1180,1,4153,16,16,True,True,3998.0,155.0,1007.8800048828125,287.82000732421875,472.83001708984375,30693.129797168076
836,set04,video_0004,4_4_1187,0,4585,16,0,False,False,,,894.9000244140625,203.6199951171875,589.7650146484375,20213.360892236233
837,set04,video_0004,4_4_1188,0,5036,16,0,False,False,,,940.260009765625,245.6099853515625,1342.2999877929688,20149.822810694575
838,set04,video_0004,4_4_1195,0,13039,16,0,False,False,,,792.3400268554688,68.6400146484375,1339.9000244140625,1268.466130077839
839,set04,video_0004,4_4_1196,0,13038,16,0,False,False,,,791.3400268554688,66.5400390625,1345.7650146484375,1137.1751158237457
840,set04,video_0004,4_4_1197,0,13036,16,0,False,False,,,781.9600219726562,65.55999755859375,1385.3250122070312,1412.8131456300616
841,set04,video_0004,4_4_1198,0,13037,16,0,False,False,,,783.7999877929688,63.70001220703125,1377.2550048828125,1121.7640577405691
842,set04,video_0004,4_4_1199,0,13516,16,0,False,False,,,815.52001953125,93.84002685546875,1118.6000366210938,2875.259797461331
843,set04,video_0004,4_4_1201,0,15613,16,0,False,False,,,890.510009765625,217.44000244140625,1372.14501953125,12174.463613256812
844,set04,video_0004,4_4_1204,0,15821,16,0,False,False,,,809.6199951171875,77.67999267578125,548.77001953125,2679.959747314453
845,set04,video_0005,4_5_1205,0,4395,16,0,False,False,,,817.0,122.58001708984375,1335.5400390625,4903.20068359375
846,set04,video_0005,4_5_1206,0,4392,16,0,False,False,,,815.3400268554688,84.1300048828125,1344.6849975585938,2045.1950784176588
847,set04,video_0005,4_5_1207,0,4399,16,0,False,False,,,799.5499877929688,104.29998779296875,1375.5499877929688,3316.731972657144
848,set04,video_0005,4_5_1209,0,9515,16,0,False,False,,,841.030029296875,99.4300537109375,1283.2849731445312,3321.961492970586
849,set04,video_0005,4_5_1210,0,9519,16,0,False,False,,,840.239990234375,94.260009765625,1241.0700073242188,2577.06544521451
850,set04,video_0005,4_5_1211,1,11299,16,16,True,True,11065.0,234.0,857.780029296875,168.62005615234375,69.35500144958496,7340.031481710961
851,set04,video_0005,4_5_1214,1,11187,16,16,True,True,11103.0,84.0,1004.3800048828125,429.4100341796875,470.85499572753906,85611.46331312135
852,set04,video_0005,4_5_1215,1,11815,16,0,False,False,11139.0,676.0,740.6900024414062,81.45001220703125,87.33499908447266,2167.384874542244
853,set04,video_0005,4_5_1219,1,11612,16,16,True,True,11399.0,213.0,838.739990234375,177.4599609375,85.91499900817871,10486.109118875116
854,set04,video_0005,4_5_1217,1,11522,16,0,False,False,11121.0,401.0,820.5999755859375,201.1099853515625,1794.864990234375,11758.894951611757
855,set04,video_0005,4_5_1218,1,11541,16,0,False,False,11119.0,422.0,815.8599853515625,182.89996337890625,1792.4249877929688,10759.996807985008
856,set04,video_0005,4_5_1221,1,13760,16,0,False,False,13535.0,225.0,942.239990234375,281.89996337890625,1594.5800170898438,34628.58186621219
857,set04,video_0005,4_5_1222,1,13749,16,0,False,False,13540.0,209.0,929.2899780273438,169.8599853515625,1601.60498046875,11688.075544774532
858,set04,video_0005,4_5_1225,1,15226,16,6,False,True,15024.0,202.0,968.5,344.3599853515625,350.11500549316406,39391.3332596682
859,set04,video_0005,4_5_1226,1,15240,16,0,False,False,14965.0,275.0,871.75,236.4000244140625,329.8800048828125,17290.301248535514
860,set04,video_0005,4_5_1228,1,15173,16,0,False,False,14981.0,192.0,841.8200073242188,211.760009765625,365.5500030517578,19147.342926464975
861,set04,video_0005,4_5_1213,1,11330,16,16,True,True,11060.0,270.0,820.989990234375,147.69000244140625,81.51000022888184,6622.419732008362
862,set04,video_0005,4_5_1216,1,11813,16,0,False,False,11158.0,655.0,742.25,66.739990234375,162.375,1618.4447631835938
863,set04,video_0006,4_6_1255,0,9465,16,0,False,False,,,841.3599853515625,168.8599853515625,1529.25,10492.941350489855
864,set04,video_0006,4_6_1256,0,9434,16,0,False,False,,,822.260009765625,145.41998291015625,1458.4500122070312,6657.313326515257
865,set04,video_0006,4_6_1257,0,9460,16,0,False,False,,,828.239990234375,153.3900146484375,1542.155029296875,6450.057605713606
866,set04,video_0006,4_6_1258,0,9440,16,0,False,False,,,824.0,140.66998291015625,1478.14501953125,6430.019423902035
867,set04,video_0006,4_6_1260,0,9449,16,0,False,False,,,817.0999755859375,97.02996826171875,1525.6300048828125,5641.311931595206
868,set04,video_0006,4_6_1265,0,13441,16,0,False,False,,,793.8599853515625,79.1300048828125,1264.010009765625,1742.4442530274391
869,set04,video_0006,4_6_1277,0,17745,16,0,False,False,,,819.5999755859375,92.25994873046875,1356.780029296875,2583.278564453125
870,set04,video_0006,4_6_1234,1,3160,16,16,True,True,3089.0,71.0,1041.0,412.27001953125,939.219970703125,94805.59758710861
871,set04,video_0006,4_6_1235,1,3171,16,16,True,True,3098.0,73.0,905.1699829101562,223.510009765625,789.3599853515625,19507.960200488567
872,set04,video_0006,4_6_1236,0,3723,16,0,False,False,,,857.780029296875,137.86004638671875,685.6549987792969,5940.393101099879
873,set04,video_0006,4_6_1237,0,3720,16,0,False,False,,,848.4000244140625,129.74005126953125,639.260009765625,5744.893271192908
874,set04,video_0006,4_6_1238,1,5731,16,16,True,True,5664.0,67.0,1026.530029296875,401.4100341796875,783.7550048828125,87407.03494262695
875,set04,video_0006,4_6_1239,1,5737,16,16,True,True,5675.0,62.0,1009.5999755859375,361.77996826171875,720.0749816894531,79392.61845129356
876,set04,video_0006,4_6_1240,1,6494,16,0,False,False,6135.0,359.0,817.7000122070312,175.57000732421875,1831.4549560546875,8211.412671655416
877,set04,video_0006,4_6_1241,1,6404,16,16,True,True,6171.0,233.0,1080.0,515.02001953125,1496.864990234375,114205.68933105469
878,set04,video_0006,4_6_1242,1,6404,16,15,False,True,6139.0,265.0,1075.72998046875,516.1300048828125,1513.9749755859375,78725.32476577163
879,set04,video_0006,4_6_1243,1,6418,16,0,False,False,6120.0,298.0,855.030029296875,193.27001953125,1667.3099975585938,13188.767837941647
880,set04,video_0006,4_6_1244,1,6472,16,0,False,False,6113.0,359.0,810.6300048828125,171.04998779296875,1842.0549926757812,8660.261717163026
881,set04,video_0006,4_6_1245,1,6547,16,0,False,False,6133.0,414.0,845.2000122070312,201.35003662109375,1708.489990234375,15507.983753174543
882,set04,video_0006,4_6_1246,1,6356,16,16,True,True,6180.0,176.0,999.5999755859375,446.6199951171875,309.16500091552734,69614.66327303462
883,set04,video_0006,4_6_1247,1,6343,16,16,True,True,6155.0,188.0,965.1699829101562,338.78997802734375,324.2449951171875,41762.64720842242
884,set04,video_0006,4_6_1248,1,6312,16,16,True,True,6129.0,183.0,949.239990234375,342.90997314453125,252.3600082397461,38680.246017181315
885,set04,video_0006,4_6_1249,1,6355,16,16,True,True,6147.0,208.0,937.1099853515625,315.80999755859375,273.61000061035156,43240.70910633542
886,set04,video_0006,4_6_1250,1,6506,16,16,True,True,6305.0,201.0,874.280029296875,271.280029296875,146.20999908447266,22510.81567202136
887,set04,video_0006,4_6_1251,0,7160,16,0,False,False,,,859.7999877929688,147.66998291015625,1095.780029296875,7017.280472069979
888,set04,video_0006,4_6_1252,0,7156,16,0,False,False,,,854.280029296875,133.5,1044.5899963378906,5540.241851806641
889,set04,video_0006,4_6_1253,1,7631,16,16,True,True,7562.0,69.0,919.3200073242188,226.280029296875,1150.6549682617188,23390.565523535013
890,set04,video_0006,4_6_1254,1,8283,16,16,True,True,8158.0,125.0,906.6400146484375,207.6600341796875,1314.8800048828125,16936.76455527544
891,set04,video_0006,4_6_1259,0,9452,16,0,False,False,,,815.8099975585938,145.25,1532.625,7275.585266113281
892,set04,video_0006,4_6_1261,0,9432,16,0,False,False,,,808.9000244140625,130.60003662109375,1462.7950439453125,6755.937343627214
893,set04,video_0006,4_6_1263,0,11922,16,0,False,False,,,814.530029296875,152.25,151.88500213623047,5783.9783363342285
894,set04,video_0006,4_6_1264,0,12096,16,0,False,False,,,836.8800048828125,119.510009765625,901.2850036621094,5290.7031721919775
895,set04,video_0006,4_6_1262,0,11907,16,0,False,False,,,813.6300048828125,178.030029296875,152.33499908447266,8280.175684649497
896,set04,video_0006,4_6_1275,0,17738,16,0,False,False,,,814.1799926757812,93.75,1397.3350219726562,2123.4397888183594
897,set04,video_0006,4_6_1276,0,17743,16,0,False,False,,,801.0399780273438,86.739990234375,1442.4600219726562,2848.538314551115
898,set04,video_0006,4_6_1279,0,17760,16,0,False,False,,,847.7000122070312,116.44000244140625,1295.8900146484375,4683.213486865163
899,set04,video_0006,4_6_1280,0,17763,16,0,False,False,,,841.9000244140625,117.20001220703125,1286.0599975585938,3642.57122900337
900,set04,video_0006,4_6_1281,0,17761,16,0,False,False,,,851.4199829101562,115.989990234375,1244.2650146484375,3411.2554183602333
901,set04,video_0006,4_6_1282,0,17769,16,0,False,False,,,839.7899780273438,115.39996337890625,1295.0,3702.0398408174515
902,set04,video_0006,4_6_1283,0,17771,16,0,False,False,,,846.219970703125,128.01995849609375,1225.6649780273438,5518.938535474241
903,set04,video_0006,4_6_1284,0,17774,16,0,False,False,,,849.0399780273438,128.219970703125,1211.6349487304688,5207.011132031679
904,set04,video_0006,4_6_1232,1,2658,16,0,False,False,3038.0,-380.0,813.6199951171875,141.94000244140625,150.63499450683594,6099.162078173831
905,set04,video_0006,4_6_1232,1,3156,16,0,False,False,3038.0,118.0,912.3599853515625,271.20001220703125,1608.0450439453125,29156.71596081555
906,set04,video_0006,4_6_1233,1,2649,16,0,False,False,3039.0,-390.0,816.0599975585938,138.45001220703125,138.2599983215332,5391.242757064756
907,set04,video_0006,4_6_1233,1,3158,16,0,False,False,3039.0,119.0,905.4400024414062,248.71002197265625,1580.699951171875,20831.953869238496
