set_id,video_id,ped_id,split,reason
gp_set_0002,gp_set_0002_vid_0001,gp_4243,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4247,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4262,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4263,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4281,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4300,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4301,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4316,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4317,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4332,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4333,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4334,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4335,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4337,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4340,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4341,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4343,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4357,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4370,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4385,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4387,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4388,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0001,gp_4392,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0001,gp_4401,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4406,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4407,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4408,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4411,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4412,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4419,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4422,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4424,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4425,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4430,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4431,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0001,gp_4436,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4437,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4448,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4449,val,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4466,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4818,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4819,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4820,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4822,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4823,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4825,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4830,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4831,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4838,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4839,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4840,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4842,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4844,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4847,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4848,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_4851,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4852,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4853,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4855,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4856,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4857,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4858,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4860,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4861,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4863,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4864,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4866,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4868,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4870,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4872,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_4875,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4876,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4878,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4881,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4884,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4886,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4896,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_4898,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4912,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4913,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4914,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4915,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4917,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4924,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4925,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4927,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4930,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4931,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4935,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4940,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4959,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4967,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4968,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4971,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4974,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4975,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4980,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4982,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_4994,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4995,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4996,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4997,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_4998,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5000,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5001,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5002,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5003,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5004,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5005,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5006,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5007,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5008,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5009,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5010,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5016,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5017,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5018,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5019,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5020,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5021,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5026,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5061,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5290,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5295,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5298,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5305,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5313,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5314,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5325,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5327,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5330,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5331,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5332,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5335,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5337,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5358,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5362,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5364,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5367,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5369,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5377,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5382,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5384,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5386,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5406,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5408,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5409,val,no_POI_attributes
gp_set_0002,gp_set_0002_vid_0002,gp_5410,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5411,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5412,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5413,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5414,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5416,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5418,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5419,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5420,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5422,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5423,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5424,val,crossing_point_not_in_track
gp_set_0002,gp_set_0002_vid_0002,gp_5425,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5427,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5428,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5429,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5430,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5432,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5433,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_5434,val,track_too_short
gp_set_0002,gp_set_0002_vid_0002,gp_6751,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4108,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4112,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4113,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4114,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4115,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4116,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4117,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4118,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4119,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4120,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4125,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4127,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4130,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4148,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4167,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4168,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4171,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4175,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4177,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4179,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4180,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4181,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4206,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4207,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4210,val,track_too_short
gp_set_0002,gp_set_0002_vid_0004,gp_4212,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3742,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3744,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3745,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3750,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3752,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3753,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3759,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3760,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3764,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3765,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3776,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3777,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3778,val,track_too_short
gp_set_0002,gp_set_0002_vid_0005,gp_3791,val,crossing_point_not_in_track
gp_set_0003,gp_set_0003_vid_0001,gp_3252,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3260,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3264,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3266,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3267,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3273,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3277,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3289,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3294,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3296,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3299,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3302,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3304,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3307,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3334,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3339,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3341,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3343,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3344,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3352,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3356,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3362,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3367,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3368,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3369,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3372,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3373,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3374,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3381,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3384,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3389,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3392,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3399,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3401,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3403,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3411,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3415,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3423,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3427,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3428,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3445,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3449,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3452,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3453,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3454,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3459,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3463,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3464,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3465,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3468,test,crossing_point_not_in_track
gp_set_0003,gp_set_0003_vid_0001,gp_3478,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3481,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3482,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3484,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3486,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3487,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3488,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3489,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3490,test,track_too_short
gp_set_0003,gp_set_0003_vid_0001,gp_3492,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1731,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1732,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1733,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1737,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1740,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1744,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1745,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1747,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1749,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1752,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1755,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1756,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1757,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1759,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1760,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1762,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1765,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1767,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1768,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1771,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1772,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1773,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1774,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1775,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1778,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1786,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1788,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1790,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1791,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1793,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1795,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1796,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1798,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1807,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1810,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1813,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1822,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1825,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1826,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1829,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1832,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1833,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1835,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1836,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1838,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1839,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1841,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1842,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1848,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1852,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1853,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1856,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1869,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1883,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1886,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1888,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1891,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1892,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1893,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1905,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1906,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1910,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1911,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1912,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1914,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1928,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1934,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1952,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1953,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1954,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1955,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1968,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1977,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1992,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1994,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_1999,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2000,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2011,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2012,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2021,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2031,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2034,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2035,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2036,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2057,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2059,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2063,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2065,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2069,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2072,test,crossing_point_not_in_track
gp_set_0003,gp_set_0003_vid_0002,gp_2075,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2085,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2093,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2094,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2097,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2099,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2106,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2110,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2112,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2116,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2118,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2126,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2127,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2132,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2135,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2136,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2138,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2144,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2162,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2166,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2176,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2181,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2184,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2188,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2191,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2209,test,track_too_short
gp_set_0003,gp_set_0003_vid_0002,gp_2213,test,track_too_short
