set_id,video_id,ped_id,split,width,height,n_frames,first_frame,last_frame,n_segments,has_attributes,crossing_label,crossing_point,cp_in_track,cp_in_frame_range,usable_len_to_cp,onset_frame,n_crossing_frames,n_ci_frames,n_unmapped_cb,speed_coverage,bbox_degenerate,bbox_out_of_frame,dup_frames
gp_set_0003,gp_set_0003_vid_0002,gp_2677,test,1920,1440,33,15067,15099,1,1,0,15096,1,1,30,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2681,test,1920,1440,49,15086,15134,1,1,0,15131,1,1,46,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2682,test,1920,1440,97,15118,15214,1,1,0,15211,1,1,94,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2684,test,1920,1440,81,15118,15198,1,1,0,15195,1,1,78,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2697,test,1920,1440,30,15181,15210,1,1,0,15207,1,1,27,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2699,test,1920,1440,36,15202,15237,1,1,0,15234,1,1,33,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2701,test,1920,1440,34,15203,15236,1,1,0,15233,1,1,31,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2702,test,1920,1440,18,15207,15224,1,1,0,15221,1,1,15,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2705,test,1920,1440,31,15225,15255,1,1,0,15252,1,1,28,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2706,test,1920,1440,27,15225,15251,1,1,0,15248,1,1,24,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2708,test,1920,1440,62,15221,15282,1,1,0,15279,1,1,59,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2711,test,1920,1440,60,15221,15280,1,1,0,15277,1,1,57,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2716,test,1920,1440,46,15225,15270,1,1,0,15267,1,1,43,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2720,test,1920,1440,15,15274,15288,1,1,0,15285,1,1,12,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2721,test,1920,1440,36,15292,15327,1,1,0,15324,1,1,33,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2722,test,1920,1440,23,15292,15314,1,1,0,15311,1,1,20,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2726,test,1920,1440,47,15305,15351,1,1,0,15348,1,1,44,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2728,test,1920,1440,37,15305,15341,1,1,0,15338,1,1,34,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2730,test,1920,1440,62,15306,15367,1,1,0,15364,1,1,59,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2733,test,1920,1440,14,15369,15382,1,1,0,15379,1,1,11,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2736,test,1920,1440,60,15370,15429,1,1,0,15426,1,1,57,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2738,test,1920,1440,43,15374,15416,1,1,0,15413,1,1,40,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2741,test,1920,1440,55,15383,15437,1,1,0,15434,1,1,52,15383,55,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2744,test,1920,1440,174,15429,15602,1,1,0,15599,1,1,171,,0,0,0,1.0,0,7,0
gp_set_0003,gp_set_0003_vid_0002,gp_2750,test,1920,1440,110,15459,15568,1,1,0,15565,1,1,107,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2753,test,1920,1440,30,15470,15499,1,1,0,15496,1,1,27,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2756,test,1920,1440,45,15560,15604,1,1,0,-10,0,0,,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2758,test,1920,1440,26,15639,15664,1,1,0,15661,1,1,23,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2760,test,1920,1440,29,15641,15669,1,1,0,15666,1,1,26,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2761,test,1920,1440,39,15849,15887,1,1,0,15884,1,1,36,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2766,test,1920,1440,15,16105,16119,1,1,0,16117,1,1,13,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2768,test,1920,1440,45,16133,16177,1,1,0,16156,1,1,24,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2724,test,1920,1440,113,15276,15388,1,1,1,15276,1,1,1,15276,109,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2588,test,1920,1440,4,14360,14363,1,1,0,14360,1,1,1,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2776,test,1920,1440,26,16341,16366,1,1,0,16363,1,1,23,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2779,test,1920,1440,19,16427,16445,1,1,0,16442,1,1,16,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2780,test,1920,1440,36,16448,16483,1,1,0,16480,1,1,33,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2782,test,1920,1440,29,16472,16500,1,1,0,16497,1,1,26,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2784,test,1920,1440,22,16972,16993,1,1,0,16990,1,1,19,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2785,test,1920,1440,72,17397,17468,1,1,0,17465,1,1,69,17446,22,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2789,test,1920,1440,71,17403,17473,1,1,0,17470,1,1,68,17446,22,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2773,test,1920,1440,39,16155,16193,1,1,0,16190,1,1,36,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2797,test,1920,1440,35,18028,18062,1,1,0,18059,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2800,test,1920,1440,95,19324,19418,1,1,0,19415,1,1,92,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2802,test,1920,1440,34,19318,19351,1,1,0,19348,1,1,31,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2804,test,1920,1440,22,19316,19337,1,1,0,19334,1,1,19,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2807,test,1920,1440,35,19369,19403,1,1,0,19400,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2811,test,1920,1440,70,19369,19438,1,1,0,19435,1,1,67,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2814,test,1920,1440,13,19437,19449,1,1,0,19446,1,1,10,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2817,test,1920,1440,38,19446,19483,1,1,0,19480,1,1,35,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2820,test,1920,1440,13,19481,19493,1,1,0,19490,1,1,10,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2822,test,1920,1440,24,19553,19576,1,1,0,19573,1,1,21,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2823,test,1920,1440,33,19564,19596,1,1,0,19593,1,1,30,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2827,test,1920,1440,17,19625,19641,1,1,0,19638,1,1,14,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2828,test,1920,1440,35,19667,19701,1,1,0,19698,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2455,test,1920,1440,114,20250,20363,1,1,0,20360,1,1,111,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2461,test,1920,1440,53,20527,20579,1,1,0,20576,1,1,50,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2462,test,1920,1440,93,20527,20619,1,1,0,20616,1,1,90,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2463,test,1920,1440,128,20601,20728,1,1,0,20725,1,1,125,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2464,test,1920,1440,13,20729,20741,1,1,0,20738,1,1,10,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2466,test,1920,1440,16,20729,20744,1,1,0,20741,1,1,13,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2467,test,1920,1440,48,20834,20881,1,1,0,20878,1,1,45,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2470,test,1920,1440,36,20875,20910,1,1,0,20907,1,1,33,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2471,test,1920,1440,46,20900,20945,1,1,0,20942,1,1,43,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2472,test,1920,1440,56,21013,21068,1,1,0,21065,1,1,53,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0002,gp_2474,test,1920,1440,90,21114,21203,1,1,0,21200,1,1,87,21118,8,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2839,test,1920,1440,329,50,378,1,1,0,375,1,1,326,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2859,test,1920,1440,158,34,191,1,1,0,188,1,1,155,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2864,test,1920,1440,140,108,247,1,1,0,244,1,1,137,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2868,test,1920,1440,55,374,428,1,1,0,425,1,1,52,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2870,test,1920,1440,89,373,461,1,1,0,458,1,1,86,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2880,test,1920,1440,67,391,457,1,1,0,454,1,1,64,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2884,test,1920,1440,71,425,495,1,1,0,492,1,1,68,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2885,test,1920,1440,92,413,504,1,1,0,501,1,1,89,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2892,test,1920,1440,78,373,450,1,1,0,447,1,1,75,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2895,test,1920,1440,130,373,502,1,1,0,499,1,1,127,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2902,test,1920,1440,259,600,858,1,1,0,855,1,1,256,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2908,test,1920,1440,417,600,1016,1,1,0,1013,1,1,414,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2910,test,1920,1440,410,600,1009,1,1,0,1006,1,1,407,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2919,test,1920,1440,298,767,1064,1,1,0,1061,1,1,295,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2924,test,1920,1440,209,936,1144,1,1,0,1141,1,1,206,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2926,test,1920,1440,156,1025,1180,1,1,0,1177,1,1,153,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2937,test,1920,1440,64,1092,1155,1,1,0,1152,1,1,61,,0,0,0,1.0,0,16,0
gp_set_0003,gp_set_0003_vid_0003,gp_2940,test,1920,1440,54,1292,1345,1,1,0,1342,1,1,51,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2942,test,1920,1440,33,1663,1695,1,1,0,1692,1,1,30,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2896,test,1920,1440,252,378,629,1,1,1,430,1,1,53,430,102,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2918,test,1920,1440,185,713,897,1,1,1,818,1,1,106,818,80,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2922,test,1920,1440,48,926,973,1,1,1,929,1,1,4,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2944,test,1920,1440,507,1321,1827,1,1,1,1482,1,1,162,1482,287,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2945,test,1920,1440,221,1611,1831,1,1,1,1611,1,1,1,1611,188,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2838,test,1920,1440,156,0,155,1,1,0,152,1,1,153,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2837,test,1920,1440,230,0,229,1,1,0,226,1,1,227,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2958,test,1920,1440,52,1820,1871,1,1,0,1868,1,1,49,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2961,test,1920,1440,140,2020,2159,1,1,0,2156,1,1,137,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2963,test,1920,1440,63,2093,2155,1,1,0,2152,1,1,60,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2966,test,1920,1440,138,1990,2127,1,1,0,2124,1,1,135,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2968,test,1920,1440,68,2681,2748,1,1,0,2745,1,1,65,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2970,test,1920,1440,80,2723,2802,1,1,0,2799,1,1,77,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2971,test,1920,1440,75,2721,2795,1,1,0,2792,1,1,72,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2976,test,1920,1440,66,3538,3603,1,1,0,3591,1,1,54,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2986,test,1920,1440,94,3802,3895,1,1,0,3892,1,1,91,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2989,test,1920,1440,108,3859,3966,1,1,0,3963,1,1,105,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2997,test,1920,1440,67,4057,4123,1,1,0,4120,1,1,64,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2999,test,1920,1440,92,4299,4390,1,1,0,4387,1,1,89,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3000,test,1920,1440,104,4443,4546,1,1,0,4543,1,1,101,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3018,test,1920,1440,51,5016,5066,1,1,0,5063,1,1,48,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2994,test,1920,1440,183,3836,4018,1,1,1,3836,1,1,1,3836,161,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3009,test,1920,1440,157,4835,4991,1,1,1,4835,1,1,1,4835,157,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3013,test,1920,1440,199,4840,5038,1,1,1,4840,1,1,1,4840,199,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_2981,test,1920,1440,65,3590,3654,1,1,0,3651,1,1,62,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3024,test,1920,1440,404,6923,7326,1,1,0,7181,1,1,259,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3025,test,1920,1440,111,7074,7184,1,1,0,7181,1,1,108,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3030,test,1920,1440,35,6999,7033,1,1,0,7030,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3033,test,1920,1440,360,7282,7641,1,1,0,7638,1,1,357,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3036,test,1920,1440,233,7724,7956,1,1,0,7953,1,1,230,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3041,test,1920,1440,395,7774,8168,1,1,0,8165,1,1,392,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3044,test,1920,1440,71,8397,8467,1,1,0,8464,1,1,68,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3046,test,1920,1440,26,8414,8439,1,1,0,8436,1,1,23,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3050,test,1920,1440,55,8723,8777,1,1,0,8774,1,1,52,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3051,test,1920,1440,38,8720,8757,1,1,0,8754,1,1,35,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3057,test,1920,1440,56,9083,9138,1,1,0,9135,1,1,53,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3061,test,1920,1440,57,9283,9339,1,1,0,9336,1,1,54,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3062,test,1920,1440,37,9306,9342,1,1,0,9339,1,1,34,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3064,test,1920,1440,31,9306,9336,1,1,0,9333,1,1,28,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3066,test,1920,1440,37,9455,9491,1,1,0,9488,1,1,34,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3068,test,1920,1440,36,9454,9489,1,1,0,9486,1,1,33,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3072,test,1920,1440,7,9488,9494,1,1,0,9491,1,1,4,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3073,test,1920,1440,57,9540,9596,1,1,0,9593,1,1,54,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3075,test,1920,1440,28,9729,9756,1,1,0,9753,1,1,25,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3078,test,1920,1440,29,9812,9840,1,1,0,9837,1,1,26,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3080,test,1920,1440,42,9967,10008,1,1,0,10005,1,1,39,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3083,test,1920,1440,31,10006,10036,1,1,0,10033,1,1,28,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3084,test,1920,1440,8,10173,10180,1,1,0,10177,1,1,5,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3091,test,1920,1440,64,10259,10322,1,1,0,10319,1,1,61,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3092,test,1920,1440,42,10299,10340,1,1,0,10337,1,1,39,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3088,test,1920,1440,194,10159,10352,1,1,1,10159,1,1,1,10159,194,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3097,test,1920,1440,28,10901,10928,1,1,0,10925,1,1,25,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3098,test,1920,1440,26,10949,10974,1,1,0,10971,1,1,23,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3100,test,1920,1440,19,10976,10994,1,1,0,10991,1,1,16,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3101,test,1920,1440,23,11003,11025,1,1,0,11022,1,1,20,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3103,test,1920,1440,27,11094,11120,1,1,0,11117,1,1,24,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3104,test,1920,1440,13,11186,11198,1,1,0,11195,1,1,10,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3112,test,1920,1440,94,12312,12405,1,1,0,12402,1,1,91,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3108,test,1920,1440,256,11364,11619,1,1,1,11616,1,1,253,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3118,test,1920,1440,48,12684,12731,1,1,0,12728,1,1,45,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3121,test,1920,1440,11,13109,13119,1,1,0,13116,1,1,8,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3122,test,1920,1440,14,13101,13114,1,1,0,13111,1,1,11,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3129,test,1920,1440,93,13770,13862,1,1,0,13859,1,1,90,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3130,test,1920,1440,41,13910,13950,1,1,0,13947,1,1,38,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3133,test,1920,1440,42,13910,13951,1,1,0,13948,1,1,39,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3136,test,1920,1440,32,13921,13952,1,1,0,13949,1,1,29,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3138,test,1920,1440,21,14172,14192,1,1,0,14189,1,1,18,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3139,test,1920,1440,38,14241,14278,1,1,0,14275,1,1,35,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3123,test,1920,1440,172,13030,13201,1,1,1,13030,1,1,1,13030,141,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3152,test,1920,1440,117,15116,15232,1,1,0,15116,1,1,1,15176,57,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3154,test,1920,1440,92,15140,15231,1,1,0,15140,1,1,1,15200,32,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3159,test,1920,1440,81,15154,15234,1,1,0,15231,1,1,78,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3161,test,1920,1440,76,15163,15238,1,1,0,15163,1,1,1,15163,44,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3143,test,1920,1440,373,14591,14963,1,1,1,14591,1,1,1,14591,327,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3147,test,1920,1440,373,14604,14976,1,1,1,14604,1,1,1,14604,309,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3169,test,1920,1440,21,16892,16912,1,1,0,16909,1,1,18,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3171,test,1920,1440,30,17000,17029,1,1,0,17026,1,1,27,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3173,test,1920,1440,24,17086,17109,1,1,0,17106,1,1,21,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3176,test,1920,1440,19,17121,17139,1,1,0,17136,1,1,16,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3177,test,1920,1440,18,17188,17205,1,1,0,17202,1,1,15,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3178,test,1920,1440,35,17188,17222,1,1,0,17219,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3181,test,1920,1440,47,17183,17229,1,1,0,17226,1,1,44,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3183,test,1920,1440,34,17384,17417,1,1,0,17414,1,1,31,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3184,test,1920,1440,32,17384,17415,1,1,0,17413,1,1,30,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3187,test,1920,1440,46,17517,17562,1,1,0,17559,1,1,43,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3189,test,1920,1440,7,17560,17566,1,1,0,17563,1,1,4,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3191,test,1920,1440,12,17558,17569,1,1,0,17566,1,1,9,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3192,test,1920,1440,28,17558,17585,1,1,0,17582,1,1,25,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3194,test,1920,1440,36,17641,17676,1,1,0,17673,1,1,33,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3281,test,1920,1440,14,17667,17680,1,1,0,17677,1,1,11,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3197,test,1920,1440,122,17837,17958,1,1,0,17951,1,1,115,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3208,test,1920,1440,35,17981,18015,1,1,0,18012,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3210,test,1920,1440,59,18347,18405,1,1,0,18403,1,1,57,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3212,test,1920,1440,74,18332,18405,1,1,0,18403,1,1,72,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3124,test,1920,1440,10,18403,18412,1,1,0,18409,1,1,7,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3215,test,1920,1440,14,18412,18425,1,1,0,18422,1,1,11,,0,0,0,1.0,0,0,0
gp_set_0003,gp_set_0003_vid_0003,gp_3218,test,1920,1440,44,19199,19242,1,1,0,19239,1,1,41,,0,0,0,1.0,0,0,0
